preprocessed_path,features_path,preprocessed_name,meta_key,species,file,url,local_path,RN,CU,NC,SR,CS,PL,SC,GS,GA,OD,NT,DA,NA,GC,SH,AU,LO,RG,ST,file_no_ext,meta_source_dir,GB,HY,RC,OS,OT,BH,ID,AG,IA,IP,AP,DA_parsed,GA_first,RG_first,group,split
preprocessed\Spinner_Dolphin\71008002_chunk0.npy,features\Spinner_Dolphin\71008002_chunk0.npz,71008002_chunk0,71008002,Spinner Dolphin,71008002.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/71008002.wav,dataset\Spinner_Dolphin\71008002.wav,71008002,0  B24:59.904  6:48.497,21B,80000,1.413,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,71008002,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\71008008_chunk0.npy,features\Spinner_Dolphin\71008008_chunk0.npz,71008008_chunk0,71008008,Spinner Dolphin,71008008.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/71008008.wav,dataset\Spinner_Dolphin\71008008.wav,71008008,0  B24:59.904  9:25.070,21B,80000,1.56,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,71008008,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\71008009_chunk0.npy,features\Spinner_Dolphin\71008009_chunk0.npz,71008009_chunk0,71008009,Spinner Dolphin,71008009.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/71008009.wav,dataset\Spinner_Dolphin\71008009.wav,71008009,0  B24:59.904  9:29.722,21B,80000,1.921,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,3  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,71008009,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100800D_chunk0.npy,features\Spinner_Dolphin\7100800D_chunk0.npz,7100800D_chunk0,7100800D,Spinner Dolphin,7100800D.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100800D.wav,dataset\Spinner_Dolphin\7100800D.wav,7100800D,0  B24:59.904  9:49.217,21B,80000,2.098,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100800D,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100800L_chunk0.npy,features\Spinner_Dolphin\7100800L_chunk0.npz,7100800L_chunk0,7100800L,Spinner Dolphin,7100800L.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100800L.wav,dataset\Spinner_Dolphin\7100800L.wav,7100800L,0  B24:59.904  10:21.036,21B,80000,1.099,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,3  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100800L,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100800R_chunk0.npy,features\Spinner_Dolphin\7100800R_chunk0.npz,7100800R_chunk0,7100800R,Spinner Dolphin,7100800R.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100800R.wav,dataset\Spinner_Dolphin\7100800R.wav,7100800R,0  B24:59.904  10:43.552,21B,80000,3.046,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100800R,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100800Z_chunk0.npy,features\Spinner_Dolphin\7100800Z_chunk0.npz,7100800Z_chunk0,7100800Z,Spinner Dolphin,7100800Z.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100800Z.wav,dataset\Spinner_Dolphin\7100800Z.wav,7100800Z,0  B24:59.904  11:26.781,21B,80000,1.705,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks.,10-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100800Z,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801E_chunk0.npy,features\Spinner_Dolphin\7100801E_chunk0.npz,7100801E_chunk0,7100801E,Spinner Dolphin,7100801E.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801E.wav,dataset\Spinner_Dolphin\7100801E.wav,7100801E,0  B24:59.904  9:36.484,21B,80000,1.317,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks; pulse bursts. Cut made from RN7100800a and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistles  BD15L | Clicks  BD15L | Pulse bursts  BD15L,7100801E,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801F_chunk0.npy,features\Spinner_Dolphin\7100801F_chunk0.npz,7100801F_chunk0,7100801F,Spinner Dolphin,7100801F.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801F.wav,dataset\Spinner_Dolphin\7100801F.wav,7100801F,0  B24:59.904  10:02.072,21B,80000,2.247,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks; pulse bursts. Cut made from RN7100800h and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistles  BD15L | Clicks  BD15L | Pulse bursts  BD15L,7100801F,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801G_chunk0.npy,features\Spinner_Dolphin\7100801G_chunk0.npz,7100801G_chunk0,7100801G,Spinner Dolphin,7100801G.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801G.wav,dataset\Spinner_Dolphin\7100801G.wav,7100801G,0  B24:59.904  10:02.072,21B,80000,1.31,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks; pulse bursts. Cut made from RN7100800h and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistles  BD15L | Clicks  BD15L | Pulse bursts  BD15L,7100801G,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801H_chunk0.npy,features\Spinner_Dolphin\7100801H_chunk0.npz,7100801H_chunk0,7100801H,Spinner Dolphin,7100801H.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801H.wav,dataset\Spinner_Dolphin\7100801H.wav,7100801H,0  B24:59.904  10:16.382,21B,80000,0.988,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN7100800k and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801H,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801I_chunk0.npy,features\Spinner_Dolphin\7100801I_chunk0.npz,7100801I_chunk0,7100801I,Spinner Dolphin,7100801I.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801I.wav,dataset\Spinner_Dolphin\7100801I.wav,7100801I,0  B24:59.904  10:16.382,21B,80000,0.988,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN7100800k and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801I,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801J_chunk0.npy,features\Spinner_Dolphin\7100801J_chunk0.npz,7100801J_chunk0,7100801J,Spinner Dolphin,7100801J.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801J.wav,dataset\Spinner_Dolphin\7100801J.wav,7100801J,0  B24:59.904  10:22.798,21B,80000,1.103,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks; pulse bursts. Cut made from RN7100800m and cropped for analysis in Accustat.,10-Jun-2002,6  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistles  BD15L | Clicks  BD15L | Pulse bursts  BD15L,7100801J,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801K_chunk0.npy,features\Spinner_Dolphin\7100801K_chunk0.npz,7100801K_chunk0,7100801K,Spinner Dolphin,7100801K.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801K.wav,dataset\Spinner_Dolphin\7100801K.wav,7100801K,0  B24:59.904  10:50.121,21B,80000,1.685,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN710080t and cropped for analysis in Accustat.,10-Jun-2002,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801K,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801L_chunk0.npy,features\Spinner_Dolphin\7100801L_chunk0.npz,7100801L_chunk0,7100801L,Spinner Dolphin,7100801L.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801L.wav,dataset\Spinner_Dolphin\7100801L.wav,7100801L,0  B24:59.904  10:50.121,21B,80000,1.731,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN7100800t and cropped for analysis in Accustat.,10-Jun-2002,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801L,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801M_chunk0.npy,features\Spinner_Dolphin\7100801M_chunk0.npz,7100801M_chunk0,7100801M,Spinner Dolphin,7100801M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801M.wav,dataset\Spinner_Dolphin\7100801M.wav,7100801M,0  B24:59.904  11:35.677,21B,80000,1.299,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN71008012 and cropped for analysis in Accustat.,10-Jun-2002,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801M,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801N_chunk0.npy,features\Spinner_Dolphin\7100801N_chunk0.npz,7100801N_chunk0,7100801N,Spinner Dolphin,7100801N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801N.wav,dataset\Spinner_Dolphin\7100801N.wav,7100801N,0  B24:59.904  12:30.176,21B,80000,1.769,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN7100801b and cropped for analysis in Accustat.,10-Jun-2002,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801N,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7100801O_chunk0.npy,features\Spinner_Dolphin\7100801O_chunk0.npz,7100801O_chunk0,7100801O,Spinner Dolphin,7100801O.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7100801O.wav,dataset\Spinner_Dolphin\7100801O.wav,7100801O,0  B24:59.904  12:37.873,21B,80000,1.485,Crown-4CH/FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,10-May-1971  BD15L | MayBD15L  1971BD15L,BD15L   N19 30'  W156   Whistles; clicks. Cut made from RN7100801d and cropped for analysis in Accustat.,10-Jun-2002,4  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistles  BD15L | Clicks  BD15L,7100801O,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\71010007_chunk0.npy,features\Spinner_Dolphin\71010007_chunk0.npz,71010007_chunk0,71010007,Spinner Dolphin,71010007.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/71010007.wav,dataset\Spinner_Dolphin\71010007.wav,71010007,0  B24:59.9  0:23.792,31C,80000,1.53,Crown-4CH/ FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,13-May-1971  BD15L | MayBD15L  1971BD15L,"BD15L   N19 30' W156    Whistle, clicks, pulsed burst.",14-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistle  BD15L | Clicks  BD15L | Pulsed bursts  BD15L,71010007,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-14,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\71010018_chunk0.npy,features\Spinner_Dolphin\71010018_chunk0.npz,71010018_chunk0,71010018,Spinner Dolphin,71010018.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/71010018.wav,dataset\Spinner_Dolphin\71010018.wav,71010018,0  B24:59.9  16:43.975,31C,80000,3.866,Crown-4CH/ FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,13-May-1971  BD15L | MayBD15L  1971BD15L,"BD15L   N19 30' W156    Whistle, clicks.",14-Mar-1994,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistle  BD15L | Clicks  BD15L,71010018,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,1994-03-14,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7101001C_chunk0.npy,features\Spinner_Dolphin\7101001C_chunk0.npz,7101001C_chunk0,7101001C,Spinner Dolphin,7101001C.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7101001C.wav,dataset\Spinner_Dolphin\7101001C.wav,7101001C,0  B24:59.9  6:56.950,31C,80000,1.064,Crown-4CH/ FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,13-May-1971  BD15L | MayBD15L  1971BD15L,"BD15L   N19 30' W156    Whistle, clicks, pulsed burst. Cut made from RN71010012 and cropped for analysis in Accustat.",10-Jun-2002,10  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | PUBD15L | Whistle  BD15L | Clicks  BD15L | Pulsed bursts  BD15L,7101001C,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
preprocessed\Spinner_Dolphin\7101001D_chunk0.npy,features\Spinner_Dolphin\7101001D_chunk0.npz,7101001D_chunk0,7101001D,Spinner Dolphin,7101001D.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/7101001D.wav,dataset\Spinner_Dolphin\7101001D.wav,7101001D,0  B24:59.9  14:21.159,31C,80000,1.357,Crown-4CH/ FD H38,OTF,Stenella longirostris  BD15L,ISEBD15L,13-May-1971  BD15L | MayBD15L  1971BD15L,"BD15L   N19 30' W156    Whistle, clicks. Cut made from RN71010015 and cropped for analysis in Accustat.",10-Jun-2002,2  BD15L,N19BD15L  W156BD15L,SM,WAW,"CD #1, 2 | Shiv | Ready for Accustat CD",Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,FMBD15L | BSBD15L | Whistle  BD15L | Clicks  BD15L,7101001D,dataset\Spinner_Dolphin,"Kealakekua Bay, Hawaii  BD15L",2.6 | 2.5 | 30,,,,,,,,,,2002-06-10,ISEBD15L,Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,ISEBD15L_Ithaco  602M108 hydrophones | Ithaco  450 amplifiers | WHOI/PEMTEK  tape recorders,test
